title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
Flu,movie,2013,Not Rated,15 Aug 2013,"Action, Drama, Sci-Fi",Sung-su Kim,"Young-jong Lee (screenplay), Sung-soo Kim (screenplay), Jae-ho Jung (story)","Korean, English, Filipino",South Korea,tt2351310,6.6,"11,477",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTQ4NzI2OTg5NV5BMl5BanBnXkFtZTgwNjQ3MDgyMjE@._V1_SX300.jpg
The Package,series,2017,N/A,13 Oct 2017,"Adventure, Comedy, Drama, Romance",N/A,N/A,Korean,South Korea,tt6257658,6.7,261,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWRiNGQ5ODgtYzUwOC00NjJhLTkxY2QtMDJmYTQ5NWNiM2NlXkEyXkFqcGdeQXVyNzk0NTA5NQ@@._V1_SX300.jpg
Last Child,movie,2017,N/A,12 Oct 2017,Drama,Dong-seok Shin,N/A,Korean,South Korea,tt8118056,6.7,123,Finecut,N/A,https://m.media-amazon.com/images/M/MV5BMWE4NzRhNGYtODJlNy00OTBiLTkyNjMtYTBmY2QyNGRhNThlXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg
Oki's Movie,movie,2010,Not Rated,18 Apr 2012,"Comedy, Drama",Sang-soo Hong,Sang-soo Hong,Korean,South Korea,tt1714878,6.8,"1,013",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTlmY2E2MzktM2JhMS00NDhkLWJiMTMtYmJhYzQxNGYwMDAyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
The Merciless,movie,2017,Not Rated,18 May 2017,"Action, Crime, Drama",Sung-hyun Byun,"Sung-hyun Byun, Min-soo Kim, Myeong-chan Park (comic)","Korean, Russian",South Korea,tt6777370,6.7,"1,981",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTQ1YjZmNzctNzc0MS00OGRkLWJhYTctOWU4YWNhMDhiNjJiXkEyXkFqcGdeQXVyNTAwNzc3ODg@._V1_SX300.jpg
"My Tyrano: Together, Forever",movie,2018,N/A,14 Aug 2019,"Animation, Romance",Kôbun Shizuno,"Naohiro Fukushima, Dai Satô, Kimiko Ueno","Japanese, Mandarin","Japan, South Korea, China",tt9293976,6.8,11,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGI4NTU0MjctZjg4Ni00ZjQ2LWJiODctYzJkOTdkNGFiOTZjXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg
Hotel by the River,movie,2018,N/A,15 Feb 2019,Drama,Sang-soo Hong,Sang-soo Hong,Korean,South Korea,tt8725958,6.7,"1,117",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODM1NzlhNTYtZDQxZi00MmVhLTlmNTMtYjA2ZTg4YTRiZjAwXkEyXkFqcGdeQXVyMTg5MDEyNw@@._V1_SX300.jpg
Samjin Company English Class,movie,2020,N/A,21 Oct 2020,"Comedy, Drama",Jong-pil Lee,Jong-pil Lee,"Korean, English",South Korea,tt13210996,6.5,248,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzBiNGZmNDUtZDgyNC00ZTczLTliYTYtNmIxMDlmZTE2ZWY0XkEyXkFqcGdeQXVyMTUwMjI2MzY@._V1_SX300.jpg
Jeon Woochi,movie,2009,Not Rated,23 Dec 2009,"Action, Adventure, Comedy, Fantasy, History",Dong-hoon Choi,Dong-hoon Choi,Korean,South Korea,tt1274293,6.6,"2,943",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGRjNjFjYWUtZjQxMi00NzBiLTg4M2EtYjcxZDhhN2VhNTA4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Midnight FM,movie,2010,Not Rated,14 Oct 2010,"Action, Crime, Thriller",Sang Man Kim,"Sang Man Kim, Hwi Kim",Korean,South Korea,tt1825955,6.5,"2,370",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTM1NGUxZTctZDY1MC00OTM0LWFmMDQtODAwNTM4MDEyOWI3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
The Berlin File,movie,2013,Not Rated,15 Feb 2013,"Action, Thriller",Seung-wan Ryoo,"Ted Geoghegan (english dialogue), Stefanie Y. Hong (translation), Seung-wan Ryoo","Korean, English, German",South Korea,tt2357377,6.6,"6,595",Film Base Berlin,N/A,https://m.media-amazon.com/images/M/MV5BMjg0OTY4MDE2NV5BMl5BanBnXkFtZTgwOTQyMjEyMjE@._V1_SX300.jpg
The Tower,movie,2012,Not Rated,11 Jan 2013,"Action, Drama, Thriller",Ji-hoon Kim,"Sang-don Kim (screenplay), Ji-hoon Kim (adaptation), Yeong-ah Yoo (adaptation), Wendee Lee (adr script writer), Jun-Seok Heo","Korean, French",South Korea,tt2554270,6.6,"5,462",CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMzEyNTIzODI5NF5BMl5BanBnXkFtZTgwMzI1MTAzMjE@._V1_SX300.jpg
Confession,movie,2014,N/A,10 Jul 2014,Thriller,Do-yun Lee,Do-yun Lee,Korean,South Korea,tt3957986,6.7,370,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2Q3NjcyYzMtYTk5Zi00MTE0LTk3MjgtZDZiZTJiZmFlMWIyXkEyXkFqcGdeQXVyNTcyMzA2NDg@._V1_SX300.jpg
Man on High Heels,movie,2014,N/A,03 Jun 2014,"Action, Comedy",Jin Jang,Jin Jang,Korean,South Korea,tt3837196,6.6,"1,173",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmE2MGQyODctODE4MC00ODVkLTkwMzUtYjBlNjRhOGMzZmIzXkEyXkFqcGdeQXVyMjE1NjUyMTM@._V1_SX300.jpg
The Con Artists,movie,2014,N/A,09 Jan 2015,"Action, Crime, Drama, Thriller",Hong-seon Kim,Yang-Joong Kim,Korean,South Korea,tt4319112,6.6,"1,335",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGRkNGI3ZTQtOWEyNC00MWYzLWI5MjItZjE2ODg0Mjg3OTQyXkEyXkFqcGdeQXVyOTExODQ3OQ@@._V1_SX300.jpg
Cyrano Agency,movie,2010,Not Rated,16 Sep 2010,"Comedy, Romance",Hyun-seok Kim,Hyun-seok Kim,Korean,South Korea,tt1786668,6.5,"1,252",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYyNDA5NDc4OF5BMl5BanBnXkFtZTgwMzU1NzA4MjE@._V1_SX300.jpg
Skylanders Academy,series,2016–2018,TV-Y7,28 Oct 2016,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy",N/A,Eric Rogers,"English, Spanish, German, French, Mandarin, Korean","South Korea, USA",tt5916218,6.6,587,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGJlZGQ3NjItNDQxOC00MGU4LWFiYjYtMjIyZTFjMmM4NzZjXkEyXkFqcGdeQXVyNjk1MTc0MDg@._V1_SX300.jpg
Pandora,movie,2016,Not Rated,17 Mar 2017,"Action, Drama, Thriller",Jong-woo Park,Jung-Woo Park,Korean,South Korea,tt6302160,6.7,"5,910",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmExNmZiZTYtYmY2My00YmRhLThjZWYtOGM4ODIwNDZhNDZhL2ltYWdlXkEyXkFqcGdeQXVyNzE5MDMyMzk@._V1_SX300.jpg
White Night,movie,2009,N/A,19 Nov 2009,"Mystery, Romance, Thriller",Shin-woo Park,"Keigo Higashino (original novel), Shin-woo Park (screenplay), Yeon-seon Park (screenplay)",Korean,South Korea,tt1533114,6.6,"1,089",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTc0MjEyNzQ0M15BMl5BanBnXkFtZTgwNzE0MTE0MjE@._V1_SX300.jpg
The Phone,movie,2015,Not Rated,22 Oct 2015,"Action, Mystery, Thriller",Kim Bong-Joo,Kim Bong-Joo (screenplay),Korean,South Korea,tt5034276,6.6,754,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZWI3ODVkZTctODk1Mi00MGJkLWJiODEtNTQzMzAyZjIzNzgyXkEyXkFqcGdeQXVyNjYxNzg4MDg@._V1_SX300.jpg
Love Guide for Dumpees,movie,2015,N/A,01 Nov 2015,"Comedy, Romance",Gi-ho Ha,Gi-ho Ha,Korean,South Korea,tt4471608,6.3,112,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDk5Y2NmYjEtNjljMC00ZDQ1LWIyODktMjkxOWQwOTk3ZDVlXkEyXkFqcGdeQXVyMjAwMzU2MDY@._V1_SX300.jpg
Asura,movie,2016,Not Rated,14 Oct 2016,"Action, Crime, Drama, Thriller",Sung-su Kim,Sung-soo Kim,Korean,South Korea,tt5918028,6.6,"2,307",Sanai Pictures,N/A,https://m.media-amazon.com/images/M/MV5BMTA5MzM5OTA4ODReQTJeQWpwZ15BbWU4MDQ1ODA2MjAy._V1_SX300.jpg
Closer to Heaven,movie,2009,N/A,24 Sep 2009,"Drama, Romance",Jin-pyo Park,"Jeong-Yeol Choi (adaptation), Won-sub Choi, Kyung Jin (adaptation), Dong-Suk Kuk (adaptation), Jin-pyo Park (screenplay), Myung-kyu Park (adaptation), Jae-Hyuk Son (adaptation), Seung-Wook Yoo (adaptation)",Korean,South Korea,tt1565032,6.6,294,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2JkODJkNDgtMDJkNS00NjhmLTliZGItOTY0NDE5NTlhYjA0XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_SX300.jpg
Kick the Moon,movie,2001,N/A,23 Jun 2001,"Comedy, Drama",Sang-Jin Kim,"Woo-Suk Kang, Hae-Young Lee, Hae-jun Lee (original story)",Korean,South Korea,tt0294916,6.5,447,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTJiZjdiZDMtZTA4Ny00YTc1LWEzNTctNzdhOGM4Y2NmY2E5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
We Are Brothers,movie,2014,N/A,23 Oct 2014,"Comedy, Drama",Jin Jang,Se-yeong Bae,Korean,South Korea,tt4314832,6.2,130,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTkwMzQ5Mjc1MV5BMl5BanBnXkFtZTgwNjEyODQwNDE@._V1_SX300.jpg
A Single Rider,movie,2017,Not Rated,22 Feb 2017,Drama,Zoo Young Lee,Young Joo Lee,"Korean, English","South Korea, Australia",tt5966750,6.6,777,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDBhMzQ1NjgtYThjYi00YWFiLThjZGUtNTRkZGZkZWQ0MTZhXkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_SX300.jpg
Because I Love You,movie,2017,N/A,04 Jan 2017,"Drama, Fantasy, Romance",Jihong Ju,N/A,Korean,South Korea,tt5836246,6.5,384,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWI4MWRiMDEtZWZhMC00ZTg4LTlkOTItZmEzYjk1YjAyNjIxL2ltYWdlXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Persona,series,2019,N/A,05 Apr 2019,Drama,N/A,N/A,"Korean, English",South Korea,tt10027990,6.7,844,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGNiZGNiOTgtZDRkOC00MWZlLTllYjUtMDU5YmY5MzFiZDRjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Hahaha,movie,2010,N/A,06 May 2010,"Comedy, Drama, Romance",Sang-soo Hong,Sang-soo Hong (screenplay),Korean,South Korea,tt1452626,6.7,"1,221",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODY4NzkzNjctNWQzYy00MWRmLThkZGUtOThjOTU4YTBlNTY0XkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_SX300.jpg
Romance of Their Own,movie,2004,N/A,23 Jul 2004,"Action, Drama, Romance",Tae-gyun Kim,"Gwiyeoni, Geon-hyang Kang, Yoo-sun Kang, Jeong-gon Kim, Tae-gyun Kim, In Sung Lee, Eun-kyeong Yoon",Korean,South Korea,tt0416073,6.3,802,Sidus,N/A,https://m.media-amazon.com/images/M/MV5BZWY4YTdlZDgtNTljYi00MTUxLWFhZDItNWI0NTM2MjZhZWQzXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg
The Big Swindle,movie,2004,Not Rated,16 Apr 2004,"Action, Crime",Dong-hoon Choi,Dong-hoon Choi,Korean,South Korea,tt0402842,6.6,823,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTg5Nzc0NzEwMV5BMl5BanBnXkFtZTgwOTEyMDA2MDE@._V1_SX300.jpg
Dark Figure of Crime,movie,2018,Not Rated,03 Oct 2018,"Crime, Drama",Tae-Gyun Kim,"Tae-gyun Kim, Kyung-taek Kwak",Korean,South Korea,tt8119680,6.6,"1,658",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWM4NmY0NTctMmYxMi00YmUzLWJjMGYtODlkZmI1ZDVjYjIwXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
The Beast and the Beauty,movie,2005,N/A,27 Oct 2005,"Comedy, Romance",Kae-Byeok Lee,"Jeong-Hyeop Han, Jo-yun Hwang, Kae-Byeok Lee",Korean,South Korea,tt0485553,6.6,739,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDlkZDIzOWEtZTNmZi00YzcwLThmZWQtNTFjMDI3MzAxZWUxXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg
Seondal: The Man Who Sells the River,movie,2016,N/A,06 Jul 2016,"Adventure, Comedy, History",Dae-min Park,Dae-min Park,Korean,South Korea,tt5729246,6.5,555,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjgxYjE4MDItNGUzNy00Y2E0LWIzNjEtNWY1YmY0OTAwOWM1XkEyXkFqcGdeQXVyMzI2NzE3MDc@._V1_SX300.jpg
Flower Crew: Joseon Marriage Agency,series,2019,N/A,16 Sep 2019,"Comedy, History, Romance",N/A,N/A,Korean,South Korea,tt10614024,6.9,124,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWRmMTc5NzUtYTM0Yi00ZTczLThiNTEtZjYwNjRiYmQ3ZTM2XkEyXkFqcGdeQXVyNDY5MjMyNTg@._V1_SX300.jpg
The Swindlers,movie,2017,Not Rated,01 Dec 2017,"Action, Crime, Thriller",Chang Won Jang,Chang Won Jang,"Korean, Chinese",South Korea,tt7243686,6.6,"1,593",Showbox Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMWVmNTgxMmYtMjcxNS00ZTk0LTlhMzMtZTM4YmVhN2RjYTI2XkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg
Default,movie,2018,Not Rated,28 Nov 2018,Drama,Kook-Hee Choi,Seong-min Eom,"Korean, English",South Korea,tt7233726,6.6,"1,007",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWExYzliNjYtMmVhYi00NTdmLWE1OGItZTNmYTY2YzZmNzNhXkEyXkFqcGdeQXVyODA4ODIwNDM@._V1_SX300.jpg
Happy Bus Day,movie,2017,N/A,21 Apr 2017,"Comedy, Drama",Seung-Won Lee,N/A,Korean,South Korea,tt6150050,6.8,27,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzg4MmFmYzItNGMzYy00Zjg2LWFjMTgtMDMyNzllOWY5NWY4XkEyXkFqcGdeQXVyMzMwNTc3OTg@._V1_SX300.jpg
Miss Baek,movie,2018,Not Rated,11 Oct 2018,Drama,Ji-won Lee,Ji-won Lee,Korean,South Korea,tt6479534,6.6,827,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDVkYzA1NzAtMGY2ZC00MzU0LWFjYmQtNjY1NWRhODM2YjczXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Finding Mr. Destiny,movie,2010,PG-13,08 Dec 2010,"Comedy, Romance",You-Jeong Jang,Kyoung-eui Lee,Korean,South Korea,tt1826714,6.5,"1,129",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY0MTc1MjI1Ml5BMl5BanBnXkFtZTgwNjg1MDE0MjE@._V1_SX300.jpg
Robocar Poli,series,2011–,TV-Y,N/A,"Animation, Adventure, Comedy, Family, Fantasy",N/A,N/A,Korean,South Korea,tt4763642,6.5,77,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMmEzOTc2NWUtYjJiMy00Mzc5LTkxYTctMmZlMzg2Y2MxNDA4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
How to Use Guys with Secret Tips,movie,2013,N/A,14 Feb 2013,"Comedy, Romance",Wonsuk Lee,"Wonsuk Lee, Hye-yeong No, Ha Soo-jin",Korean,South Korea,tt2934568,6.5,499,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZGQ4NDEwMGYtYzJjYy00M2M5LTkyNzAtN2RkY2JhMDYyMjZmXkEyXkFqcGdeQXVyMjI2NTQzNTQ@._V1_SX300.jpg
The Prison,movie,2017,Not Rated,31 Mar 2017,"Action, Crime",Hyeon Na,Hyeon Na,Korean,South Korea,tt6589464,6.5,"1,624",Curoholdings,N/A,https://m.media-amazon.com/images/M/MV5BODc1NWY2NTMtNWQ3MC00YWQ2LWEwNzEtYmI2YmY0OGZjMDIxXkEyXkFqcGdeQXVyNDIwOTAzMDM@._V1_SX300.jpg
The Advocate: A Missing Body,movie,2015,PG-13,08 Oct 2015,"Crime, Mystery",Jong-ho Huh,N/A,Korean,South Korea,tt4975498,6.6,473,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTczNTc4MjEyMV5BMl5BanBnXkFtZTgwODc2OTg5NjE@._V1_SX300.jpg
Boomerang Family,movie,2013,N/A,09 May 2013,"Comedy, Drama","Hae-sung Song, Hae-sung Song","Hae-sung Song, Hae-sung Song",Korean,South Korea,tt2969506,6.5,239,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjIzMDMyNjcyNF5BMl5BanBnXkFtZTgwOTA5MDgyMjE@._V1_SX300.jpg
The Negotiation,movie,2018,Not Rated,19 Sep 2018,"Action, Crime, Thriller",Jong-suk Lee,"Sung-Hyun Choi, Myeong-chan Park (comic)","Korean, English",South Korea,tt6904272,6.7,"2,367",CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMzg2MzZjZTgtMWEyNi00M2YxLWE5ZDktNzc4OTVjNzQyNDc1XkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Unstoppable,movie,2018,Not Rated,30 Nov 2018,"Action, Crime, Thriller",Kim Min-Ho,Kim Min-Ho,Korean,South Korea,tt9225192,6.6,"2,055",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzRkYWJkMTEtYzk2Yi00MjM4LWFhNGItNzBmYjI1Mzg0YTRiXkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg
The Peach Tree,movie,2011,Not Rated,21 Jan 2014,"Drama, Romance",Ku Hye-Sun,Ku Hye-Sun (screenplay),Korean,South Korea,tt2086812,6.3,54,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTQ1MTc4MDEwMV5BMl5BanBnXkFtZTgwNzU3MTAwMTE@._V1_SX300.jpg
Park Hwa-young,movie,2018,N/A,19 Jul 2018,Drama,Hwan Lee,Hwan Lee,Korean,South Korea,tt8895578,6.5,26,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzcyNDIwZDUtODUzNC00ZWQxLWExM2UtYjA0NzY3NzlmYWU1XkEyXkFqcGdeQXVyNTM0MDc1ODE@._V1_SX300.jpg
Confidential Assignment,movie,2017,Not Rated,03 Feb 2017,Action,Sung-hoon Kim,"Inkyun Lee (character created by: Confidential Assignment), Eunsook Kim (character created by: Confidential Assignment)",Korean,South Korea,tt5606538,6.6,"2,615",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYThmMmE3NzYtNGIyMi00MmRhLWFkMDItZGU3NTgwNmExZTdmXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg
The King's Case Note,movie,2017,N/A,28 Apr 2017,"Comedy, Mystery",Hyun-Sung Moon,"Yoon-Mi Heo (comic), Eui-Mok Jung, Hyun-Sung Kang, Hyun-Sung Moon",Korean,South Korea,tt6817202,6.4,278,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDg5ZDExZDUtMTc0MS00MDdmLWIxMWYtY2MwZmFjYjY2ZWFiXkEyXkFqcGdeQXVyNDIzMTI4NDE@._V1_SX300.jpg
The Vanished,movie,2018,N/A,07 Mar 2018,"Crime, Mystery, Thriller",Chang-hee Lee,"Oriol Paulo (based on the movie written by), Lara Sendim (based on the movie written by)",Korean,South Korea,tt6955298,6.6,812,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjFjNjczNWUtNGQ2OS00NTg1LWI4YzUtZGQwZmU0OTJmZTNjXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
The Accidental Detective 2: In Action,movie,2018,N/A,22 Jun 2018,"Comedy, Crime, Thriller",Eon-hie Lee,Han-Jin Jung,Korean,South Korea,tt7022500,6.5,513,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjBkYzM1MmYtNGQ1Ny00OTcyLWI5YWEtZTRkN2MwODg1MDM2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Blood and Ties,movie,2013,N/A,24 Oct 2013,"Drama, Thriller",Dong-Suk Kuk,Dong-Suk Kuk,Korean,South Korea,tt3271700,6.4,"1,136",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTk2MjQzMDc0N15BMl5BanBnXkFtZTgwMzA5MjEyMjE@._V1_SX300.jpg
Tabloid Truth,movie,2014,PG-13,20 Feb 2014,"Crime, Thriller",Kwang-shik Kim,"Seong-gu Hwang, Kwang-shik Kim, Yoo-jin Kim",Korean,South Korea,tt3671552,6.3,389,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYxOTkwNjUzNF5BMl5BanBnXkFtZTgwODQxMTEyMjE@._V1_SX300.jpg
In Another Country,movie,2012,Not Rated,31 May 2012,Drama,Sang-soo Hong,Sang-soo Hong (screenplay),"Korean, English, French",South Korea,tt1989712,6.4,"2,996",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTU3NTY0MDY1MV5BMl5BanBnXkFtZTcwNzM4MzM3OA@@._V1_SX300.jpg
Hide and Seek,movie,2013,Not Rated,14 Aug 2013,"Action, Horror, Mystery, Thriller",Jung Huh,Jung Huh,Korean,South Korea,tt3155654,6.4,"1,661",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTg5Y2NjODQtNGI0Mi00MTM5LTk5NGQtMjk2MWRmOWU2YWNmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Journalist,movie,2015,N/A,22 Oct 2015,"Comedy, Crime, Drama, Thriller",Deok Noh,Deok Noh,Korean,South Korea,tt5034194,6.4,368,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTU0MzRkZjgtYjU1Ny00ZTM5LWI0YjctNGIyYzkwZDM2OTMzXkEyXkFqcGdeQXVyMjE4NTMxNzE@._V1_SX300.jpg
Minority Opinion,movie,2015,N/A,24 Jun 2015,Drama,Seong-je Kim,"Seong-il Cheon (adapted screenplay), Seong-je Kim (adapted screenplay), Ah-ram Son (novel), Ah-ram Son (original screenplay)",Korean,South Korea,tt4800070,6.5,137,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODQwYjlhMzUtZmUzZC00MzA1LTgyNTUtNjkzZDU5Yjg3MjlmXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_SX300.jpg
Love Forecast,movie,2015,G,14 Jan 2015,"Comedy, Drama, Romance",Jin-pyo Park,"Byeong-heon Lee, Hyun-suk Moon, Jin-pyo Park",Korean,South Korea,tt4315956,6.2,"1,181",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjAxMzM4NzkyM15BMl5BanBnXkFtZTgwNDc2Njc4MzE@._V1_SX300.jpg
Public Enemy 3,movie,2008,Not Rated,19 Jun 2008,"Action, Comedy, Crime",Woo-Suk Kang,"Jin Jang (screenplay), Woo-Suk Kang (screenplay)",Korean,South Korea,tt1071800,6.4,369,Cinema Service,N/A,https://m.media-amazon.com/images/M/MV5BMTc0MzI0MTg1M15BMl5BanBnXkFtZTgwOTExNzE1MjE@._V1_SX300.jpg
The Priests,movie,2015,N/A,04 Dec 2015,"Mystery, Thriller",Jae-hyun Jang,Jae-hyun Jang,"Korean, Italian",South Korea,tt5049302,6.4,"1,695",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZGE4NzJhMjctMWVhNy00MjQwLTkwYzQtMmQ4ZTU3YzQ3MGQ5XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg
The Himalayas,movie,2015,N/A,01 Jan 2016,"Adventure, Biography, Drama",Seok-hoon Lee,"Jieun-min Suo (screenplay), JK Youn (screenplay adaptation), Seok-hoon Lee (screenplay adaptation), Dae-gyu Kang (screenplay adaptation), Su-jin Park (screenplay adaptation), Jong-suk Lee (screenplay adaptation)","Korean, English, Mandarin",South Korea,tt4253360,6.5,979,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYyNDE4Mzc2N15BMl5BanBnXkFtZTgwNDIyODk1NzE@._V1_SX300.jpg
Bluebeard,movie,2017,Not Rated,17 Mar 2017,Thriller,Soo-youn Lee,Soo-youn Lee,Korean,South Korea,tt6599340,6.4,"1,625",Bull Pictures,N/A,https://m.media-amazon.com/images/M/MV5BNTVhZWE3YTktZDAzNC00NDUxLTk0YjctOTUwZmMwYTk1NzI1XkEyXkFqcGdeQXVyNDIwOTAzMDM@._V1_SX300.jpg
Deranged,movie,2012,Not Rated,27 Jul 2012,Drama,Jeong-woo Park,Jeong-woo Park,Korean,South Korea,tt2173024,6.4,"2,187",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUyMDEzMjk3NF5BMl5BanBnXkFtZTgwMDU0MTAzMjE@._V1_SX300.jpg
My Scary Girl,movie,2006,R,06 Apr 2006,"Comedy, Crime, Drama, Romance",Jae-gon Son,Jae-gon Son,Korean,South Korea,tt0788052,6.4,638,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY4MzcxOTkxN15BMl5BanBnXkFtZTgwMTkyODc1MjE@._V1_SX300.jpg
"Murder, Take One",movie,2005,N/A,11 Aug 2005,"Comedy, Drama, Mystery",Jin Jang,Jin Jang,Korean,South Korea,tt0475517,6.3,433,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTk2NDkwNjU1NF5BMl5BanBnXkFtZTgwMjc0OTE3MjE@._V1_SX300.jpg
Crush and Blush,movie,2008,N/A,16 Oct 2008,Comedy,Kyoung-mi Lee,"Kyoung-mi Lee (screenplay), Chan-wook Park (screenplay), Eun-kyo Park (screenplay)",Korean,South Korea,tt1173949,6.3,458,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWIyMmFmNWMtNDE3Yi00NTNhLWE1Y2MtMDRjMDVjYjM2YjExXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
The Suicide Forecast,movie,2011,PG-13,14 Apr 2011,"Comedy, Drama",Jin-mo Cho,Seong-hyeob Yu,Korean,South Korea,tt1932708,6.3,184,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjA4NjEwODM4NV5BMl5BanBnXkFtZTgwODI2MTAzMjE@._V1_SX300.jpg
Rules of Dating,movie,2005,N/A,10 Jun 2005,"Comedy, Romance",Jae-rim Han,"Yun-hui Go, Jae-rim Han",Korean,South Korea,tt0464762,6.4,509,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUwNDI0MDczOV5BMl5BanBnXkFtZTgwMzk1OTE3MjE@._V1_SX300.jpg
